id	smiles	Carbon	Fluorine	Chlorine	Bromine	Iodine	Sulfur	Phosphorous	Acyclic nitrogen	Cyclic nitrogen	Acyclic oxygen	Cyclic oxygen	Heavy atoms	Acyclic single bonds	Acyclic double bonds	Acyclic triple bonds	Cyclic single bonds	Cyclic double bonds	Cyclic triple bonds	Rotable bonds	H-bond acceptor sites	H-bond acceptor atoms	H-bond donor sites	H-bond donor atoms	Negative charges	Positive charges	Acyclic single valent nodes	Acyclic divalent nodes	Acyclic trivalent nodes	Acyclic tetravalent nodes	Cyclic divalent nodes	Cyclic trivalent nodes	Cyclic tetravalent nodes	3-membered rings	4-membered rings	5-membered rings	6-membered rings	7-membered rings	8-membered rings	9-membered rings	>= 10-membered rings	nodes shared by >= 2 rings	edges shared by >= 2 rings	n
mol4562	CCONC(=N)CC(CC)OCC	9	0	0	0	0	0	0	2	0	2	0	13	11	1	0	0	0	0	7	6	4	2	2	0	0	4	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.07
mol116	CN1C(CO)C2COC(CC1=O)O2	8	0	0	0	0	0	0	0	1	2	2	13	3	1	0	10	0	0	1	9	5	1	1	0	0	3	1	0	0	4	5	0	0	0	1	0	1	0	0	0	3	2	5.06
mol164	CC1(CS(=O)(=O)CC2CO2)CC1O	8	0	0	0	0	1	0	0	0	3	1	13	6	2	0	6	0	0	4	8	4	1	1	0	0	4	2	0	1	3	2	1	2	0	0	0	0	0	0	0	0	0	5.06
mol763	CN1CC2OC3OC2(CC13)C#C	9	0	0	0	0	0	0	0	1	0	2	12	2	0	1	11	0	0	0	5	3	0	0	0	0	2	1	0	0	4	4	1	0	0	2	2	0	0	0	0	9	11	5.06
mol959	CC12CC(C1)NC(CN)CCC2N	10	0	0	0	0	0	0	2	1	0	0	13	4	0	0	10	0	0	1	3	3	5	3	0	0	3	1	0	0	5	3	1	0	1	0	0	0	2	0	0	9	10	5.06
mol977	CNCCC1(CC1O)NC(C)(C)C	10	0	0	0	0	0	0	2	0	1	0	13	10	0	0	3	0	0	4	4	3	3	3	0	0	5	4	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	5.06
mol1311	CC1CC2(COC(=O)CN12)C#N	8	0	0	0	0	0	0	1	1	1	1	12	2	1	1	9	0	0	0	6	4	0	0	0	0	3	1	0	0	4	3	1	0	1	0	1	0	0	0	0	2	1	5.06
mol1538	CC1OC2CC3(C)C1C2N3NC=O	9	0	0	0	0	0	0	1	1	1	1	13	4	1	0	10	0	0	2	6	4	1	1	0	0	3	2	0	0	2	5	1	0	1	3	0	0	0	0	0	6	7	5.06
mol1704	CC12COCC3CNC1(CC23)C#N	10	0	0	0	0	0	0	1	1	0	1	13	2	0	1	12	0	0	0	4	3	1	1	0	0	2	1	0	0	6	2	2	0	1	0	3	0	0	0	0	7	8	5.06
mol1899	CC1(N)COC(=O)CCCOC1=O	8	0	0	0	0	0	0	1	0	2	2	13	2	2	0	9	0	0	0	9	5	2	1	0	0	4	0	0	0	6	2	1	0	0	0	0	0	0	1	0	0	0	5.06
mol2160	CC1NC(=O)C(NCCO)C1(C)O	8	0	0	0	0	0	0	1	1	3	0	13	7	1	0	5	0	0	3	8	5	4	4	0	0	5	3	0	0	1	3	1	0	0	1	0	0	0	0	0	0	0	5.06
mol2360	CC12CC(CN1)C(=O)N(O)C2	7	0	0	0	0	0	0	0	2	2	0	11	2	1	0	9	0	0	0	6	4	2	2	0	0	3	0	0	0	4	3	1	0	0	1	1	0	0	0	0	3	2	5.06
mol2745	CC(C(CCN)NC(N)=N)C(O)=O	7	0	0	0	0	0	0	4	0	2	0	13	10	2	0	0	0	0	5	8	6	7	5	0	0	6	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.06
mol3607	CNC1C2CCC1(OCOC2)C#N	9	0	0	0	0	0	0	2	0	0	2	13	3	0	1	10	0	0	1	6	4	1	1	0	0	2	2	0	0	6	2	1	0	0	1	0	1	0	0	0	3	2	5.06
mol4033	CC12OC3(COCC3C1C2O)C#N	9	0	0	0	0	0	0	1	0	1	2	13	3	0	1	11	0	0	0	7	4	1	1	0	0	3	1	0	0	4	3	2	1	0	2	0	0	0	0	0	4	2	5.06
mol4048	C1CC23OCC(OC=C2)C32OC12	9	0	0	0	0	0	0	0	0	0	3	12	0	0	0	14	1	0	0	6	3	0	0	0	0	0	0	0	0	8	2	2	1	0	2	1	0	0	0	0	4	3	5.06
mol4400	CC(OCC(O)C1NCC1C)C#N	9	0	0	0	0	0	0	1	1	2	0	13	8	0	1	4	0	0	4	6	4	2	2	0	0	4	3	2	0	2	2	0	0	1	0	0	0	0	0	0	0	0	5.06
mol4486	CC(N)C1(C)CN(C)C(C)CN1	9	0	0	0	0	0	0	1	2	0	0	12	6	0	0	6	0	0	1	3	3	3	2	0	0	5	0	1	0	3	2	1	0	0	0	1	0	0	0	0	0	0	5.06
mol4523	CCC#CCC12CC1NC1CC1N2	11	0	0	0	0	0	0	0	2	0	0	13	4	0	1	10	0	0	1	2	2	2	2	0	0	1	4	0	0	4	3	1	2	0	0	1	0	0	0	0	4	2	5.06
mol4634	CC1CC2(N1)C(N)C(O)CC2(C)C	10	0	0	0	0	0	0	1	1	1	0	13	5	0	0	9	0	0	0	4	3	4	3	0	0	5	0	0	0	3	3	2	0	1	1	0	0	0	0	0	1	0	5.06
mol72	CN(CCC#C)CC1NCC2OC12	10	0	0	0	0	0	0	1	1	0	1	13	6	0	1	7	0	0	4	4	3	1	1	0	0	2	4	1	0	3	3	0	1	0	1	0	0	0	0	0	2	1	5.05
mol190	CCC1=CN(NC)C=C1C(C)(C)C	11	0	0	0	0	0	0	1	1	0	0	13	8	0	0	3	2	0	2	2	2	1	1	0	0	5	2	0	1	2	3	0	0	0	1	0	0	0	0	0	0	0	5.05
mol736	NC1C2(CC2)CN2CC12CCC#C	11	0	0	0	0	0	0	1	1	0	0	13	4	0	1	10	0	0	2	2	2	2	1	0	0	2	3	0	0	4	2	2	2	0	1	0	0	0	0	0	3	1	5.05
mol824	CC12NCCC1OC1CC1N1CC21	10	0	0	0	0	0	0	0	2	0	1	13	1	0	0	15	0	0	0	4	3	1	1	0	0	1	0	0	0	6	5	1	2	0	1	0	1	0	0	0	6	3	5.05
mol1081	CC1(C)CC2(C)CNC(C)(C)C2N1	11	0	0	0	0	0	0	0	2	0	0	13	5	0	0	9	0	0	0	2	2	2	2	0	0	5	0	0	0	4	1	3	0	0	2	0	0	0	0	0	2	1	5.05
mol1382	C#CC1CC11CC2C3CC(C3)N2C1	12	0	0	0	0	0	0	0	1	0	0	13	1	0	1	14	0	0	0	1	1	0	0	0	0	1	1	0	0	5	5	1	1	1	3	0	0	0	0	0	7	7	5.05
mol1900	O=S1(=O)NC2CC3C4OCC13NC24	7	0	0	0	0	1	0	0	2	2	1	13	0	2	0	14	0	0	0	8	5	2	2	0	0	2	0	0	0	5	4	2	0	0	3	2	0	0	0	0	9	11	5.05
mol2373	CCC1(CC1)C1C2NC(=N)C1C2N	10	0	0	0	0	0	0	2	1	0	0	13	4	1	0	10	0	0	2	3	3	4	3	0	0	3	1	0	0	3	5	1	1	1	2	0	0	0	0	0	6	7	5.05
mol3514	CC1C(NC=O)C1C1CC2OC2C1	10	0	0	0	0	0	0	1	0	1	1	13	4	1	0	10	0	0	3	5	3	1	1	0	0	2	2	0	0	3	6	0	2	0	1	0	0	0	0	0	2	1	5.05
mol3709	C1C2CN1CC1C3OC4C3C2NC14	10	0	0	0	0	0	0	0	2	0	1	13	0	0	0	17	0	0	0	4	3	1	1	0	0	0	0	0	0	5	8	0	0	2	2	0	0	4	0	0	12	15	5.05
mol3773	CC1(O)CC2N=CNOCC22CC12	9	0	0	0	0	0	0	0	2	1	1	13	2	0	0	12	1	0	0	6	4	2	2	0	0	2	0	0	0	7	2	2	1	0	1	0	1	0	0	0	3	2	5.05
mol4098	CC12CC3C4C(N)C1N2CC34CN	10	0	0	0	0	0	0	2	1	0	0	13	4	0	0	12	0	0	1	3	3	4	2	0	0	3	1	0	0	2	5	2	2	0	0	3	0	0	0	0	9	12	5.05
mol4212	CCC1CC(C)CC2ON=CC1O2	10	0	0	0	0	0	0	0	1	0	2	13	3	0	0	10	1	0	1	5	3	0	0	0	0	2	1	0	0	6	4	0	0	0	0	1	1	0	0	0	3	2	5.05
mol4468	CC1=CC2(O)CC3OC3C2CO1	9	0	0	0	0	0	0	0	0	1	2	12	2	0	0	11	1	0	0	6	3	1	1	0	0	2	0	0	0	5	4	1	1	0	1	1	0	0	0	0	4	2	5.05
mol4560	CCC1C2C(CC1=C)OS2(=O)=O	8	0	0	0	0	1	0	0	0	2	1	12	2	3	0	8	0	0	1	6	3	0	0	0	0	4	1	0	0	2	4	1	0	1	1	0	0	0	0	0	2	1	5.05
mol4880	CN1C2CCC(CO)(C#C)C12CO	10	0	0	0	0	0	0	0	1	2	0	13	6	0	1	7	0	0	2	5	3	2	2	0	0	4	3	0	0	2	2	2	1	0	1	0	0	0	0	0	2	1	5.05
mol4953	CN1C2C1C1(O)C3NCCNC2C13	9	0	0	0	0	0	0	0	3	1	0	13	2	0	0	14	0	0	0	5	4	3	3	0	0	2	0	0	0	4	6	1	2	0	1	0	1	0	0	0	6	4	5.05
mol215	CC1OC11CCC(C)C=CC1C	11	0	0	0	0	0	0	0	0	0	1	12	3	0	0	9	1	0	0	2	1	0	0	0	0	3	0	0	0	5	3	1	1	0	0	0	1	0	0	0	1	0	5.04
mol323	CCOCCN1CC2CC2(C1)C#C	11	0	0	0	0	0	0	0	1	1	0	13	6	0	1	7	0	0	4	3	2	0	0	0	0	2	5	0	0	3	2	1	1	0	1	0	0	0	0	0	2	1	5.04
mol590	CCC=COC1C(C)CCC1O	10	0	0	0	0	0	0	0	0	2	0	12	6	1	0	5	0	0	3	4	2	1	1	0	0	3	4	0	0	2	3	0	0	0	1	0	0	0	0	0	0	0	5.04
mol946	NC1C2C3CNC4C(OCC23)C14	9	0	0	0	0	0	0	1	1	0	1	12	1	0	0	14	0	0	0	4	3	3	2	0	0	1	0	0	0	4	7	0	2	0	0	0	2	0	0	0	7	6	5.04
mol1010	CC1C2C3NC1C(N)C2C3(C)CO	10	0	0	0	0	0	0	1	1	1	0	13	5	0	0	10	0	0	1	4	3	4	3	0	0	4	1	0	0	1	6	1	0	1	2	0	0	0	0	0	5	4	5.04
mol1571	CC1C2=C(COC2)CCC1(C)C	11	0	0	0	0	0	0	0	0	0	1	12	3	0	0	9	1	0	0	2	1	0	0	0	0	3	0	0	0	5	3	1	0	0	1	1	0	0	0	0	2	1	5.04
mol1771	CC1NC(=N)CC2CC2CCC#C1	11	0	0	0	0	0	0	1	1	0	0	13	1	1	0	11	0	1	0	2	2	2	2	0	0	2	0	0	0	7	4	0	1	0	0	0	0	0	0	1	2	1	5.04
mol1808	CC1C2C=CC3CC(CC1C#N)C23	12	0	0	0	0	0	0	1	0	0	0	13	2	0	1	11	1	0	0	1	1	0	0	0	0	2	1	0	0	4	6	0	0	1	1	1	0	0	0	0	4	3	5.04
mol1871	CC(N)C(O)CC1CNC(=O)C1N	8	0	0	0	0	0	0	2	1	2	0	13	7	1	0	5	0	0	3	7	5	6	4	0	0	5	1	2	0	2	3	0	0	0	1	0	0	0	0	0	0	0	5.04
mol1936	CC1CC2OC2C(O)C1=NN	7	0	0	0	0	0	0	2	0	1	1	11	3	1	0	8	0	0	0	6	4	3	2	0	0	3	1	0	0	2	5	0	1	0	0	1	0	0	0	0	2	1	5.04
mol2010	CC1OC2CC1C(C)(O)C(O2)=NO	8	0	0	0	0	0	0	1	0	2	2	13	4	1	0	9	0	0	0	9	5	2	2	0	0	4	1	0	0	3	4	1	0	0	1	1	0	0	0	0	3	2	5.04
mol2391	CNC1(C)COC(C1)=NN	6	0	0	0	0	0	0	3	0	0	1	10	4	1	0	5	0	0	1	5	4	3	2	0	0	3	2	0	0	3	1	1	0	0	1	0	0	0	0	0	0	0	5.04
mol2752	CN1C2C(CC#N)C2NC(=O)N1C	8	0	0	0	0	0	0	1	3	1	0	13	4	1	1	8	0	0	1	6	5	1	1	0	0	4	2	0	0	1	6	0	1	0	0	1	0	0	0	0	2	1	5.04
mol3289	CC(O)CC1C2CC2N2C=NCC12	10	0	0	0	0	0	0	0	2	1	0	13	4	0	0	10	1	0	2	4	3	1	1	0	0	2	1	1	0	4	5	0	1	0	2	0	0	0	0	0	4	2	5.04
mol3312	CCCC(COCC(C)(C)N)C=C	11	0	0	0	0	0	0	1	0	1	0	13	11	1	0	0	0	0	7	3	2	2	1	0	0	5	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5.04
mol3670	NC12CC1OCC(C2)C(=N)NO	7	0	0	0	0	0	0	3	0	1	1	12	4	1	0	8	0	0	1	7	5	5	4	0	0	3	1	1	0	4	2	1	1	0	0	1	0	0	0	0	2	1	5.04
mol3855	CCC1=NOC2(CNC)COC1C2	9	0	0	0	0	0	0	1	1	0	2	13	5	0	0	8	1	0	3	6	4	1	1	0	0	2	3	0	0	5	2	1	0	0	1	1	0	0	0	0	3	2	5.04
mol3923	CC1(C2OCC2CC1O)N(O)C=O	8	0	0	0	0	0	0	1	0	3	1	13	5	1	0	8	0	0	2	9	5	2	2	0	0	4	1	1	0	3	3	1	0	1	1	0	0	0	0	0	2	1	5.04
mol4080	CC1C(CCN)C(O)C1C1CCN1	10	0	0	0	0	0	0	1	1	1	0	13	6	0	0	8	0	0	3	4	3	4	3	0	0	3	2	0	0	3	5	0	0	2	0	0	0	0	0	0	0	0	5.04
mol312	CC1CC2CC3=CCOCC13N2	10	0	0	0	0	0	0	0	1	0	1	12	1	0	0	12	1	0	0	3	2	1	1	0	0	1	0	0	0	7	3	1	0	0	2	1	0	0	0	0	4	3	5.03
mol320	CC12C=COC1C1CC(O)C2O1	9	0	0	0	0	0	0	0	0	1	2	12	2	0	0	11	1	0	0	6	3	1	1	0	0	2	0	0	0	5	4	1	0	0	3	0	0	0	0	0	5	3	5.03
mol741	CNCC1CC2(NC)C(C)C2C1O	10	0	0	0	0	0	0	2	0	1	0	13	7	0	0	7	0	0	3	4	3	3	3	0	0	4	3	0	0	1	4	1	1	0	1	0	0	0	0	0	2	1	5.03
mol772	CC(C)C(C)(O)C(N)C(C)OC=C	10	0	0	0	0	0	0	1	0	2	0	13	11	1	0	0	0	0	5	5	3	3	2	0	0	7	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5.03
mol1023	CC(C)C1(CN(O)C(N)=N)COC1	8	0	0	0	0	0	0	3	0	1	1	13	8	1	0	4	0	0	3	7	5	4	3	0	0	5	1	3	0	3	0	1	0	1	0	0	0	0	0	0	0	0	5.03
mol1324	CC1(C)C2C(N)C2N2C3CNC1C23	10	0	0	0	0	0	0	1	2	0	0	13	3	0	0	13	0	0	0	3	3	3	2	0	0	3	0	0	0	2	7	1	2	0	1	1	0	0	0	0	6	4	5.03
mol2823	CC1C2CC=CCC2C2NC12C	11	0	0	0	0	0	0	0	1	0	0	12	2	0	0	11	1	0	0	1	1	1	1	0	0	2	0	0	0	5	4	1	1	0	1	1	0	0	0	0	4	2	5.03
mol2861	CC1NC2(CC2O)C2(N)CC1C2O	9	0	0	0	0	0	0	1	1	2	0	13	4	0	0	11	0	0	0	6	4	5	4	0	0	4	0	0	0	3	4	2	1	1	0	2	0	0	0	0	7	8	5.03
mol2932	CC(=C)OCC12CC1OCCO2	9	0	0	0	0	0	0	0	0	1	2	12	4	1	0	8	0	0	3	6	3	0	0	0	0	2	2	1	0	5	1	1	1	0	0	1	0	0	0	0	2	1	5.03
mol3181	COC1CC2(OCS2(=O)=O)C2OC12	7	0	0	0	0	1	0	0	0	3	2	13	2	2	0	11	0	0	1	10	5	0	0	0	0	3	1	0	0	4	3	2	1	1	1	0	0	0	0	0	3	1	5.03
mol3996	CC1OC(OC=C)C(C)(C)S1(=O)=O	8	0	0	0	0	1	0	0	0	3	1	13	5	3	0	5	0	0	2	8	4	0	0	0	0	6	2	0	0	1	2	2	0	0	1	0	0	0	0	0	0	0	5.03
mol4019	CC1(C)CCC2=C(N)C=NN12	8	0	0	0	0	0	0	1	2	0	0	11	3	0	0	7	2	0	0	3	3	2	1	0	0	3	0	0	0	4	3	1	0	0	2	0	0	0	0	0	2	1	5.03
mol4156	CN(C)CC1C2CN2C(CO)C1N	9	0	0	0	0	0	0	2	1	1	0	13	7	0	0	7	0	0	3	5	4	3	2	0	0	4	2	1	0	1	5	0	1	0	1	0	0	0	0	0	2	1	5.03
mol4181	NCCC(CC1(O)CC1)C=C	9	0	0	0	0	0	0	1	0	1	0	11	7	1	0	3	0	0	5	3	2	3	2	0	0	3	4	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	5.03
mol4573	CC1(C)C2CC(C3CN1C3)N1CC21	11	0	0	0	0	0	0	0	2	0	0	13	2	0	0	14	0	0	0	2	2	0	0	0	0	2	0	0	0	4	6	1	1	1	1	0	2	0	0	0	10	10	5.03
mol4636	CC1CCC2CC2C(O)C=CO1	10	0	0	0	0	0	0	0	0	1	1	12	2	0	0	10	1	0	0	4	2	1	1	0	0	2	0	0	0	6	4	0	1	0	0	0	0	0	1	0	2	1	5.03
mol4900	CCCOC(C)(C)C1=NC=NN1O	8	0	0	0	0	0	0	0	3	2	0	13	8	0	0	3	2	0	4	7	5	1	1	0	0	4	3	0	1	3	2	0	0	0	1	0	0	0	0	0	0	0	5.03
mol616	CC1(CO)CCN=C1N1CC1	8	0	0	0	0	0	0	0	2	1	0	11	4	0	0	7	1	0	1	4	3	1	1	0	0	2	1	0	0	5	2	1	1	0	1	0	0	0	0	0	0	0	5.02
mol650	CNC1C2NCC3(C)C4CN4CC123	10	0	0	0	0	0	0	1	2	0	0	13	3	0	0	13	0	0	1	3	3	2	2	0	0	2	1	0	0	4	4	2	2	0	2	0	0	0	0	0	5	3	5.02
mol654	CC1CN2C3C4OC(C4O1)C23C#C	10	0	0	0	0	0	0	0	1	0	2	13	2	0	1	13	0	0	0	5	3	0	0	0	0	2	1	0	0	3	6	1	1	1	1	0	2	0	0	0	9	11	5.02
mol853	CC1=NOC2(CC3CC3C2)C2CN12	10	0	0	0	0	0	0	0	2	0	1	13	1	0	0	14	1	0	0	4	3	0	0	0	0	1	0	0	0	6	5	1	2	0	1	1	0	0	0	0	5	2	5.02
mol1098	CC1NC2CC(N)C3(N)C1C3C2C	10	0	0	0	0	0	0	2	1	0	0	13	4	0	0	11	0	0	0	3	3	5	3	0	0	4	0	0	0	2	6	1	1	0	0	2	0	0	0	0	5	4	5.02
mol1198	CC=NOC1OC(C)CC1(C)C	9	0	0	0	0	0	0	1	0	1	1	12	6	1	0	5	0	0	2	5	3	0	0	0	0	4	3	0	0	2	2	1	0	0	1	0	0	0	0	0	0	0	5.02
mol1652	CCC1NC2C(NC3CC13)C2(C)N	10	0	0	0	0	0	0	1	2	0	0	13	4	0	0	11	0	0	1	3	3	4	3	0	0	3	1	0	0	3	5	1	2	0	0	0	1	0	0	0	4	2	5.02
mol1835	CC1(N)C(C(O)CN)C1(N)C1CO1	8	0	0	0	0	0	0	3	0	1	1	13	8	0	0	6	0	0	3	7	5	7	4	0	0	5	1	1	0	2	2	2	2	0	0	0	0	0	0	0	0	0	5.02
mol1926	CN(C)CCC1COC1CC#N	9	0	0	0	0	0	0	2	0	0	1	12	7	0	1	4	0	0	4	4	3	0	0	0	0	3	4	1	0	2	2	0	0	1	0	0	0	0	0	0	0	0	5.02
mol2197	CC(CC1COC=COC1)N1CC1	10	0	0	0	0	0	0	0	1	0	2	13	4	0	0	9	1	0	3	5	3	0	0	0	0	1	1	1	0	8	2	0	1	0	0	0	1	0	0	0	0	0	5.02
mol2615	CC1(C)OC2=CCC(N)C2C11CO1	10	0	0	0	0	0	0	1	0	0	2	13	3	0	0	11	1	0	0	5	3	2	1	0	0	3	0	0	0	5	3	2	1	0	2	0	0	0	0	0	3	1	5.02
mol2793	CC(C)C1=CC(C)(N)C=CC1C	11	0	0	0	0	0	0	1	0	0	0	12	6	0	0	4	2	0	1	1	1	2	1	0	0	5	0	1	0	3	2	1	0	0	0	1	0	0	0	0	0	0	5.02
mol2884	CC1CC(N)C2C(O)CN2C1C#C	10	0	0	0	0	0	0	1	1	1	0	13	4	0	1	9	0	0	0	4	3	3	2	0	0	4	1	0	0	2	6	0	0	1	0	1	0	0	0	0	2	1	5.02
mol3041	CN1CCC2C3CC(O)C1(C)C2N3	10	0	0	0	0	0	0	0	2	1	0	13	3	0	0	12	0	0	0	4	3	2	2	0	0	3	0	0	0	4	5	1	0	1	0	2	0	0	0	0	4	3	5.02
mol3676	CC1NCC2OC3C2CCNC13C	10	0	0	0	0	0	0	0	2	0	1	13	2	0	0	13	0	0	0	4	3	2	2	0	0	2	0	0	0	6	4	1	0	1	0	1	2	0	0	0	8	9	5.02
mol3695	N#CC12CCC3C(N1)C1CNC3C21	10	0	0	0	0	0	0	1	2	0	0	13	1	0	1	14	0	0	0	3	3	2	2	0	0	1	1	0	0	5	5	1	0	0	3	2	0	0	0	0	9	11	5.02
mol3983	CCN(CC12CC(C1)OCC2)C=O	10	0	0	0	0	0	0	1	0	1	1	13	5	1	0	8	0	0	4	5	3	0	0	0	0	2	3	1	0	5	1	1	0	1	0	2	0	0	0	0	7	8	5.02
mol4073	CC1C2CC3C(CC(N)=N)N1C3C2	10	0	0	0	0	0	0	2	1	0	0	13	4	1	0	10	0	0	2	3	3	3	2	0	0	3	1	1	0	2	6	0	0	1	2	0	0	0	0	0	5	4	5.02
mol4076	CC(C(O)C#N)C(=C)C1CNC1	9	0	0	0	0	0	0	1	1	1	0	12	6	1	1	4	0	0	3	4	3	2	2	0	0	4	1	3	0	3	1	0	0	1	0	0	0	0	0	0	0	0	5.02
mol4139	CC12CC3OCC(N(C1)C=O)C23O	9	0	0	0	0	0	0	0	1	2	1	13	3	1	0	11	0	0	1	7	4	1	1	0	0	3	1	0	0	4	3	2	0	1	2	0	0	0	0	0	4	3	5.02
mol4741	CCC1C2CC1(C)C(N)C=COC2	11	0	0	0	0	0	0	1	0	0	1	13	4	0	0	9	1	0	1	3	2	2	1	0	0	3	1	0	0	5	3	1	0	1	0	0	0	2	0	0	9	10	5.02
mol4854	CNCC1OC2C1NC1CC21NC	9	0	0	0	0	0	0	2	1	0	1	13	5	0	0	10	0	0	3	5	4	3	3	0	0	2	3	0	0	3	4	1	1	1	1	0	0	0	0	0	4	2	5.02
mol4973	CC(CC#CC1CC1O)C#C	10	0	0	0	0	0	0	0	0	1	0	11	6	0	2	3	0	0	1	2	1	1	1	0	0	3	4	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	5.02
mol536	OC1C2CC1NCC(=C)C2	8	0	0	0	0	0	0	0	1	1	0	10	1	1	0	9	0	0	0	3	2	2	2	0	0	2	0	0	0	4	4	0	0	1	0	0	2	0	0	0	8	9	5.01
mol1368	CC1CCCC1(NC=N)C=C	9	0	0	0	0	0	0	2	0	0	0	11	4	2	0	5	0	0	3	2	2	2	2	0	0	3	3	0	0	3	1	1	0	0	1	0	0	0	0	0	0	0	5.01
mol1766	CC(C)C1(NC(C)(C=C)C1O)C#N	10	0	0	0	0	0	0	1	1	1	0	13	7	1	1	4	0	0	2	4	3	2	2	0	0	6	2	1	0	1	1	2	0	1	0	0	0	0	0	0	0	0	5.01
mol2218	CNC12CC(C)(C1)C1CC(=O)OC21	10	0	0	0	0	0	0	1	0	1	1	13	3	1	0	11	0	0	1	5	3	1	1	0	0	3	1	0	0	4	3	2	0	1	3	0	0	0	0	0	6	7	5.01
mol3037	CC1(CN1)C12CC1CC(OC2)=NO	9	0	0	0	0	0	0	1	1	1	1	13	3	1	0	11	0	0	1	6	4	2	2	0	0	2	1	0	0	6	2	2	2	0	0	1	0	0	0	0	2	1	5.01
mol3073	CCC1=CCCCC1C(C#C)C#N	12	0	0	0	0	0	0	1	0	0	0	13	5	0	2	5	1	0	2	1	1	0	0	0	0	3	3	1	0	4	2	0	0	0	0	1	0	0	0	0	0	0	5.01
mol3151	CCCOC(NC)=NC1CCC1N	9	0	0	0	0	0	0	3	0	1	0	13	8	1	0	4	0	0	3	5	4	3	2	0	0	3	5	1	0	2	2	0	0	1	0	0	0	0	0	0	0	0	5.01
mol3182	CCC1(C)COC1(C=C)C1CO1	10	0	0	0	0	0	0	0	0	0	2	12	5	1	0	7	0	0	3	4	2	0	0	0	0	3	2	0	0	4	1	2	1	1	0	0	0	0	0	0	0	0	5.01
mol3215	CCC1CC2(N)C(N1)C2(CO)CO	9	0	0	0	0	0	0	1	1	2	0	13	7	0	0	7	0	0	3	6	4	5	4	0	0	4	3	0	0	2	2	2	1	0	1	0	0	0	0	0	2	1	5.01
mol3439	CC1(C)CC(O1)C(=N)NCCC#C	10	0	0	0	0	0	0	2	0	0	1	13	7	1	1	4	0	0	3	4	3	2	2	0	0	4	4	1	0	2	1	1	0	1	0	0	0	0	0	0	0	0	5.01
mol3488	CCC1(CC(CC#C)=NO1)C#N	9	0	0	0	0	0	0	1	1	0	1	12	5	0	2	4	1	0	2	4	3	0	0	0	0	3	4	0	0	3	1	1	0	0	1	0	0	0	0	0	0	0	5.01
mol3490	CC1C2C3CC(NC23)C2(C)C1N2C	11	0	0	0	0	0	0	0	2	0	0	13	3	0	0	13	0	0	0	2	2	1	1	0	0	3	0	0	0	2	7	1	2	0	1	0	2	0	0	0	9	11	5.01
mol3645	CC1(C)CC1(N)C1(N)CC1C1CN1	10	0	0	0	0	0	0	2	1	0	0	13	6	0	0	9	0	0	2	3	3	5	3	0	0	4	0	0	0	4	2	3	3	0	0	0	0	0	0	0	0	0	5.01
mol3803	CC1C2CC(=N)N(N)CC2C1C#C	10	0	0	0	0	0	0	2	1	0	0	13	3	1	1	9	0	0	0	3	3	3	2	0	0	4	1	0	0	2	6	0	0	1	0	1	0	0	0	0	2	1	5.01
mol4440	CC1C2C3CC1NCCC2(O)C3O	10	0	0	0	0	0	0	0	1	2	0	13	3	0	0	12	0	0	0	5	3	3	3	0	0	3	0	0	0	4	5	1	0	1	1	0	1	0	0	0	5	4	5.01
mol4789	CCC1C(C)C1(O)C1CC(CN)N1	10	0	0	0	0	0	0	1	1	1	0	13	7	0	0	7	0	0	3	4	3	4	3	0	0	4	2	0	0	2	4	1	1	1	0	0	0	0	0	0	0	0	5.01
mol4847	CC1CC(N)C(=O)NC2CC12C	9	0	0	0	0	0	0	1	1	1	0	12	3	1	0	9	0	0	0	4	3	3	2	0	0	4	0	0	0	3	4	1	1	0	0	0	1	0	0	0	2	1	5.01
mol4960	CCC12CC(N)C(NC)C1C(=O)O2	9	0	0	0	0	0	0	2	0	1	1	13	5	1	0	8	0	0	2	6	4	3	2	0	0	4	2	0	0	2	4	1	0	1	1	0	0	0	0	0	2	1	5.01
mol76	CNC1(CC2(N)CCNC12)C1CC1	10	0	0	0	0	0	0	2	1	0	0	13	4	0	0	11	0	0	2	3	3	4	3	0	0	2	1	0	0	6	2	2	1	1	1	0	0	0	0	0	2	1	4.99
mol208	CC1CC11C2CCC2N(N)C1=NO	9	0	0	0	0	0	0	2	1	1	0	13	3	1	0	11	0	0	0	5	4	3	2	0	0	3	1	0	0	3	5	1	1	1	1	0	0	0	0	0	3	1	4.99
mol282	CCN=C1N(C)CC(CC#C)N1N	9	0	0	0	0	0	0	2	2	0	0	13	6	1	1	5	0	0	2	4	4	2	1	0	0	4	4	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	4.99
mol357	CCC1COC2(C)C(C)(C#C)C12N	11	0	0	0	0	0	0	1	0	0	1	13	6	0	1	7	0	0	1	3	2	2	1	0	0	5	2	0	0	2	1	3	1	0	1	0	0	0	0	0	2	1	4.99
